FIPS,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
10005,610457,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/22/2021,9:44:00,,,,0,S ,HVIC,S1,CHLA,,1.8614,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621720,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,10/18/2021,10:05:00,,,,0,S ,HVIC,S1,CHLA,,1.3582,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621721,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,11/8/2021,7:55:00,,,,0,S ,HVIC,S1,CHLA,,0.5515,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621722,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,12/15/2021,9:14:00,,,,0,S ,HVIC,S1,CHLA,,2.6656,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621723,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/26/2022,8:25:00,,,,0,S ,HVIC,S1,CHLA,,1.757,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621724,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/23/2022,9:37:00,,,,0,S ,HVIC,S1,CHLA,,3.9803,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621725,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/21/2022,8:21:00,,,,0,S ,HVIC,S1,CHLA,,1.4419,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS1,CHLA,,12.4387,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS2,CHLA,,13.6965,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621727,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/27/2022,10:01:00,,,,0,S ,HVIC,S1,CHLA,,2.9031,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621728,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/18/2022,9:47:00,,,,0,S ,HVIC,S1,CHLA,,2.4797,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,HVIC,FS2,CHLA,,2.7499,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,HVIC,FS1,CHLA,,2.5357,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621730,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/27/2022,10:45:00,,,,0,S ,HVIC,S1,CHLA,,1.5218,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621731,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/24/2022,8:45:00,,,,0,S ,HVIC,S1,CHLA,,3.4602,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,HVIC,FS2,CHLA,,2.3392,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,HVIC,FS1,CHLA,,2.841,UG/L,L03 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610456,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/2/2021,8:32:00,,,,0,S ,HVIC,S1,CLW,,6.719,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610455,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/25/2021,9:47:00,,,,0,S ,HVIC,S1,CLW,,17,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610454,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/19/2021,8:57:00,,,,0,S ,HVIC,S1,CLW,,18.302,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,HVIC,FS2,CLW,,14.302,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,HVIC,FS1,CLW,,14.834,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610452,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/24/2021,7:28:00,,,,0,S ,HVIC,S1,CLW,,16.894,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610451,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/20/2021,10:18:00,,,,0,S ,HVIC,S1,CLW,,14.811,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,HVIC,FS2,CLW,,14.494,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,HVIC,FS1,CLW,,14.313,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610449,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/24/2021,10:10:00,,,,0,S ,HVIC,S1,CLW,,14.778,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,HVIC,FS1,CLW,,21.417,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,HVIC,FS2,CLW,,20.825,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610457,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/22/2021,9:44:00,,,,0,S ,HVIC,S1,CLW,,18.172,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610447,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/28/2021,11:26:00,,,,0,S ,HVIC,S1,CLW,,14.533,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621731,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/24/2022,8:45:00,,,,0,S ,HVIC,S1,CLW,,16.995,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621730,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/27/2022,10:45:00,,,,0,S ,HVIC,S1,CLW,,19.813,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,HVIC,FS1,CLW,,16.712,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,HVIC,FS2,CLW,,16.659,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621728,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/18/2022,9:47:00,,,,0,S ,HVIC,S1,CLW,,15.067,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621727,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/27/2022,10:01:00,,,,0,S ,HVIC,S1,CLW,,15.572,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS2,CLW,,12.308,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS1,CLW,,12.603,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621725,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/21/2022,8:21:00,,,,0,S ,HVIC,S1,CLW,,15.206,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621724,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/23/2022,9:37:00,,,,0,S ,HVIC,S1,CLW,,17.193,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621723,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/26/2022,8:25:00,,,,0,S ,HVIC,S1,CLW,,14.921,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621722,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,12/15/2021,9:14:00,,,,0,S ,HVIC,S1,CLW,,14.05,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621721,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,11/8/2021,7:55:00,,,,0,S ,HVIC,S1,CLW,,19.542,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621720,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,10/18/2021,10:05:00,,,,0,S ,HVIC,S1,CLW,,18.212,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,HVIC,FS2,CLW,,21.025,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,HVIC,FS1,CLW,,20.519,MG/L,L02 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610447,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/28/2021,11:26:00,,,,0,S ,ISM,M1,DO,,11.39,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,ISM,M2,DO,,10.54,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,ISM,M1,DO,,10.54,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610457,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/22/2021,9:44:00,,,,0,S ,ISM,M1,DO,,8.22,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610449,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/24/2021,10:10:00,,,,0,S ,ISM,M1,DO,,10.77,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,ISM,M1,DO,,10.13,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,ISM,M2,DO,,10.15,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610452,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/24/2021,7:28:00,,,,0,S ,ISM,M1,DO,,6.45,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610451,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/20/2021,10:18:00,,,,0,S ,ISM,M1,DO,,9.87,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,ISM,M1,DO,,6.04,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610454,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/19/2021,8:57:00,,,,0,S ,ISM,M1,DO,,8.13,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,ISM,M2,DO,,6.04,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610455,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/25/2021,9:47:00,,,,0,S ,ISM,M1,DO,,7.2,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610456,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/2/2021,8:32:00,,,,0,S ,ISM,M1,DO,,6.09,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621720,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,10/18/2021,10:05:00,,,,0,S ,ISM,M1,DO,,9.19,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621722,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,12/15/2021,9:14:00,,,,0,S ,ISM,M1,DO,,11,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621721,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,11/8/2021,7:55:00,,,,0,S ,ISM,M1,DO,,10.15,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621723,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/26/2022,8:25:00,,,,0,S ,ISM,M1,DO,,11.23,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621724,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/23/2022,9:37:00,,,,0,S ,ISM,M1,DO,,9.3,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621725,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/21/2022,8:21:00,,,,0,S ,ISM,M1,DO,,9.62,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,ISM,M1,DO,,9.14,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,ISM,M2,DO,,9.13,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621727,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/27/2022,10:01:00,,,,0,S ,ISM,M1,DO,,8.28,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621728,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/18/2022,9:47:00,,,,0,S ,ISM,M1,DO,,6.98,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,ISM,M2,DO,,6.33,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,ISM,M1,DO,,6.33,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621730,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/27/2022,10:45:00,,,,0,S ,ISM,M1,DO,,7.97,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621731,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/24/2022,8:45:00,,,,0,S ,ISM,M1,DO,,6.77,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,ISM,M1,DO,,9.26,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,ISM,M2,DO,,9.26,MG/L,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610456,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/2/2021,8:32:00,,,,0,S ,ISM,M1,DO_SAT_P,,68.8,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610455,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/25/2021,9:47:00,,,,0,S ,ISM,M1,DO_SAT_P,,85.5,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,ISM,M2,DO_SAT_P,,68.5,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610454,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/19/2021,8:57:00,,,,0,S ,ISM,M1,DO_SAT_P,,91.8,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,ISM,M1,DO_SAT_P,,68.5,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610451,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/20/2021,10:18:00,,,,0,S ,ISM,M1,DO_SAT_P,,94.2,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610452,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/24/2021,7:28:00,,,,0,S ,ISM,M1,DO_SAT_P,,72.3,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,ISM,M2,DO_SAT_P,,93.5,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,ISM,M1,DO_SAT_P,,93.4,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610449,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/24/2021,10:10:00,,,,0,S ,ISM,M1,DO_SAT_P,,91.5,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610457,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/22/2021,9:44:00,,,,0,S ,ISM,M1,DO_SAT_P,,90,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,ISM,M1,DO_SAT_P,,87.8,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,ISM,M2,DO_SAT_P,,87.8,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610447,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/28/2021,11:26:00,,,,0,S ,ISM,M1,DO_SAT_P,,85.8,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,ISM,M2,DO_SAT_P,,91.9,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621731,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/24/2022,8:45:00,,,,0,S ,ISM,M1,DO_SAT_P,,76.3,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,ISM,M1,DO_SAT_P,,91.9,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621730,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/27/2022,10:45:00,,,,0,S ,ISM,M1,DO_SAT_P,,92.2,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,ISM,M1,DO_SAT_P,,72.9,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,ISM,M2,DO_SAT_P,,73,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621728,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/18/2022,9:47:00,,,,0,S ,ISM,M1,DO_SAT_P,,74.2,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,ISM,M2,DO_SAT_P,,85.6,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621727,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/27/2022,10:01:00,,,,0,S ,ISM,M1,DO_SAT_P,,82.4,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621725,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/21/2022,8:21:00,,,,0,S ,ISM,M1,DO_SAT_P,,88.4,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,ISM,M1,DO_SAT_P,,85.6,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621724,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/23/2022,9:37:00,,,,0,S ,ISM,M1,DO_SAT_P,,91.3,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621723,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/26/2022,8:25:00,,,,0,S ,ISM,M1,DO_SAT_P,,88.5,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621722,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,12/15/2021,9:14:00,,,,0,S ,ISM,M1,DO_SAT_P,,93,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621721,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,11/8/2021,7:55:00,,,,0,S ,ISM,M1,DO_SAT_P,,91.2,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621720,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,10/18/2021,10:05:00,,,,0,S ,ISM,M1,DO_SAT_P,,90.8,PCT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610447,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/28/2021,11:26:00,,,,0,S ,HVIC,S1,DOC,,1.592,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,HVIC,FS2,DOC,,3.741,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610449,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/24/2021,10:10:00,,,,0,S ,HVIC,S1,DOC,,4.321,MG/L,L01 ,DEDNREC,GG,,,Analysis performed after holding time expired.,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,HVIC,FS1,DOC,,3.789,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,HVIC,FS1,DOC,,2.12,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,HVIC,FS2,DOC,,2.082,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610451,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/20/2021,10:18:00,,,,0,S ,HVIC,S1,DOC,,2.168,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610452,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/24/2021,7:28:00,,,,0,S ,HVIC,S1,DOC,,2.122,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,HVIC,FS2,DOC,,3.261,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,HVIC,FS1,DOC,,3.264,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610454,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/19/2021,8:57:00,,,,0,S ,HVIC,S1,DOC,,2.072,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610455,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/25/2021,9:47:00,,,,0,S ,HVIC,S1,DOC,,3.359,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610456,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/2/2021,8:32:00,,,,0,S ,HVIC,S1,DOC,,8.274,MG/L,L01 ,DEDNREC,QQ,,,nan,38.72917,-75.56139,T3
10005,610457,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/22/2021,9:44:00,,,,0,S ,HVIC,S1,DOC,,2.391,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621720,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,10/18/2021,10:05:00,,,,0,S ,HVIC,S1,DOC,,2.028,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
